movie_id,primary_title,original_title,start_year,runtime_minutes,genres,imdb_rating,imdb_votes,bom_title,studio,domestic_gross,foreign_gross,year_only,total_gross,primary_name,primary_profession,person_id,join_title,join_year,tmdb_rating,tmdb_votes,popularity,production_budget,main_genre,production_budget_imputed
tt0878835,Please Give,Please Give,2010.0,87.0,"Comedy,Drama",6.6,10652.0,Please Give,SPC,4000000.0,280000.0,2010.0,4280000.0,Nicole Holofcener,"director,writer,actress",nm0392237,please give,2010,6.3,81.0,5.945,3000000.0,Comedy,3000000.0
tt0879870,Eat Pray Love,Eat Pray Love,2010.0,133.0,"Drama,Romance",5.8,77709.0,Eat Pray Love,Sony,80600000.0,124000000.0,2010.0,204600000.0,Ryan Murphy,"writer,producer,music_department",nm0614682,eat pray love,2010,6.0,1208.0,9.991,60000000.0,Drama,60000000.0
tt0881320,Sanctum,Sanctum,2011.0,108.0,"Adventure,Drama,Thriller",5.9,51318.0,Sanctum,Uni.,23200000.0,85400000.0,2011.0,108600000.0,Alister Grierson,"director,writer,editor",nm0340958,sanctum,2011,5.9,515.0,7.457,30000000.0,Adventure,30000000.0
tt0882977,Snitch,Snitch,2013.0,112.0,"Action,Drama,Thriller",6.5,78142.0,Snitch,LG/S,42900000.0,0.0,2013.0,42900000.0,Ric Roman Waugh,"stunts,writer,director",nm0006846,snitch,2013,5.9,1493.0,16.673,15000000.0,Action,15000000.0
tt0884732,The Wedding Ringer,The Wedding Ringer,2015.0,101.0,Comedy,6.7,66893.0,The Wedding Ringer,SGem,64500000.0,15300000.0,2015.0,79800000.0,Jeremy Garelick,"producer,writer,director",nm1275670,the wedding ringer,2015,6.5,961.0,15.876,23000000.0,Comedy,23000000.0
tt0889573,The Switch,The Switch,2010.0,101.0,"Comedy,Drama,Romance",6.1,90661.0,The Switch,Mira.,27800000.0,22100000.0,2010.0,49900000.0,"Josh Gordon, Will Speck","director,producer,writer","nm0330347, nm0817447",the switch,2010,6.1,1008.0,7.745,19000000.0,Comedy,19000000.0
tt0892318,Letters to Juliet,Letters to Juliet,2010.0,105.0,"Adventure,Comedy,Drama",6.6,86137.0,Letters to Juliet,Sum.,53000000.0,26100000.0,2010.0,79100000.0,Gary Winick,"producer,director,editor",nm0935095,letters to juliet,2010,6.9,1706.0,9.394,30000000.0,Adventure,30000000.0
tt0892769,How to Train Your Dragon,How to Train Your Dragon,2010.0,98.0,"Action,Adventure,Animation",8.1,611299.0,How to Train Your Dragon,P/DW,217600000.0,277300000.0,2010.0,494900000.0,"Chris Sanders, Dean DeBlois","writer,actor,animation_department, writer,animation_department,director","nm0213450, nm0761498",how to train your dragon,2010,7.7,7610.0,28.734,165000000.0,Action,165000000.0
tt0892791,Shrek Forever After,Shrek Forever After,2010.0,93.0,"Adventure,Animation,Comedy",6.3,167532.0,Shrek Forever After,P/DW,238700000.0,513900000.0,2010.0,752600000.0,Mike Mitchell,"actor,director,writer",nm0593610,shrek forever after,2010,6.1,3843.0,15.041,165000000.0,Adventure,165000000.0
tt0893412,From Prada to Nada,From Prada to Nada,2011.0,107.0,"Comedy,Drama,Romance",5.6,13644.0,From Prada to Nada,LGF,3000000.0,123000.0,2011.0,3123000.0,Angel Gracia,"director,cinematographer,writer",nm0333471,from prada to nada,2011,5.2,163.0,7.641,,Comedy,1189118.236472946
tt0903624,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,2012.0,169.0,"Adventure,Family,Fantasy",7.9,719629.0,The Hobbit: An Unexpected Journey,WB (NL),303000000.0,718100000.0,2012.0,1021100000.0,Peter Jackson,"producer,director,writer",nm0001392,the hobbit: an unexpected journey,2012,7.2,12076.0,26.939,250000000.0,Adventure,250000000.0
tt0918940,The Legend of Tarzan,The Legend of Tarzan,2016.0,110.0,"Action,Adventure,Drama",6.3,150154.0,The Legend of Tarzan,WB,126600000.0,230100000.0,2016.0,356700000.0,David Yates,"director,producer,writer",nm0946734,the legend of tarzan,2016,5.8,4102.0,14.797,180000000.0,Action,180000000.0
tt0935075,Rabbit Hole,Rabbit Hole,2010.0,91.0,Drama,7.0,45357.0,Rabbit Hole,LGF,2200000.0,2900000.0,2010.0,5100000.0,John Cameron Mitchell,"actor,director,writer",nm0593463,rabbit hole,2010,6.8,292.0,9.389,5000000.0,Drama,5000000.0
tt0938283,The Last Airbender,The Last Airbender,2010.0,103.0,"Action,Adventure,Family",4.1,137734.0,The Last Airbender,Par.,131800000.0,187900000.0,2010.0,319700000.0,M. Night Shyamalan,"producer,writer,director",nm0796117,the last airbender,2010,4.6,2143.0,16.595,150000000.0,Action,150000000.0
tt0944835,Salt,Salt,2010.0,100.0,"Action,Mystery,Thriller",6.4,277204.0,Salt,Sony,118300000.0,175200000.0,2010.0,293500000.0,Phillip Noyce,"producer,director,writer",nm0637518,salt,2010,6.3,3240.0,13.025,130000000.0,Action,130000000.0
tt0945513,Source Code,Source Code,2011.0,93.0,"Action,Drama,Sci-Fi",7.5,452036.0,Source Code,Sum.,54700000.0,92600000.0,2011.0,147300000.0,Duncan Jones,"director,writer,producer",nm1512910,source code,2011,7.2,4529.0,13.495,32000000.0,Action,32000000.0
tt0947798,Black Swan,Black Swan,2010.0,108.0,"Drama,Thriller",8.0,648854.0,Black Swan,FoxS,107000000.0,222400000.0,2010.0,329400000.0,Darren Aronofsky,"producer,director,writer",nm0004716,black swan,2010,7.6,8374.0,13.745,13000000.0,Drama,13000000.0
tt0947810,Green Zone,Green Zone,2010.0,115.0,"Action,Drama,Thriller",6.8,122132.0,Green Zone,Uni.,35100000.0,59800000.0,2010.0,94900000.0,Paul Greengrass,"director,producer,writer",nm0339030,green zone,2010,6.4,1176.0,11.519,100000000.0,Action,100000000.0
tt0948470,The Amazing Spider-Man,The Amazing Spider-Man,2012.0,136.0,"Action,Adventure,Sci-Fi",7.0,525632.0,The Amazing Spider-Man,Sony,262000000.0,495900000.0,2012.0,757900000.0,Marc Webb,"producer,director,writer",nm1989536,the amazing spider-man,2012,6.5,10411.0,24.391,220000000.0,Action,220000000.0
tt0954947,The Killer Inside Me,The Killer Inside Me,2010.0,109.0,"Crime,Drama,Horror",6.1,31727.0,The Killer Inside Me,IFC,217000.0,3800000.0,2010.0,4017000.0,Michael Winterbottom,"director,producer,writer",nm0935863,the killer inside me,2010,5.9,304.0,7.087,13000000.0,Crime,13000000.0
tt0955308,Robin Hood,Robin Hood,2010.0,140.0,"Action,Adventure,Drama",6.6,239480.0,Robin Hood,Uni.,105300000.0,216400000.0,2010.0,321700000.0,Ridley Scott,"producer,director,production_designer",nm0000631,robin hood,2010,6.3,2569.0,15.444,210000000.0,Action,210000000.0
tt0963966,The Sorcerer's Apprentice,The Sorcerer's Apprentice,2010.0,109.0,"Action,Adventure,Family",6.1,143862.0,The Sorcerer's Apprentice,BV,63200000.0,152100000.0,2010.0,215300000.0,Jon Turteltaub,"producer,director,writer",nm0005509,the sorcerer's apprentice,2010,5.9,2879.0,14.463,160000000.0,Action,160000000.0
tt0964517,The Fighter,The Fighter,2010.0,116.0,"Biography,Drama,Sport",7.8,316539.0,The Fighter,Par.,93600000.0,35600000.0,2010.0,129200000.0,David O. Russell,"producer,director,writer",nm0751102,the fighter,2010,7.3,2325.0,10.395,11000000.0,Biography,11000000.0
tt0970179,Hugo,Hugo,2011.0,126.0,"Adventure,Drama,Family",7.5,284869.0,Hugo,Par.,73900000.0,111900000.0,2011.0,185800000.0,Martin Scorsese,"producer,director,actor",nm0000217,hugo,2011,7.1,4124.0,12.936,180000000.0,Adventure,180000000.0
tt0970866,Little Fockers,Little Fockers,2010.0,98.0,"Comedy,Romance",5.5,99222.0,Little Fockers,Uni.,148400000.0,162200000.0,2010.0,310600000.0,Paul Weitz,"producer,writer,director",nm0919369,little fockers,2010,5.6,1883.0,12.153,100000000.0,Comedy,100000000.0
tt0974015,Justice League,Justice League,2017.0,120.0,"Action,Adventure,Fantasy",6.5,329135.0,Justice League,WB,229000000.0,428900000.0,2017.0,657900000.0,Zack Snyder,"producer,director,writer",nm0811583,justice league,2017,6.2,7510.0,34.953,300000000.0,Action,300000000.0
tt0975645,Hitchcock,Hitchcock,2012.0,98.0,"Biography,Comedy,Drama",6.8,68315.0,Hitchcock,FoxS,6000000.0,17600000.0,2012.0,23600000.0,Sacha Gervasi,"writer,director,producer",nm0315065,hitchcock,2012,6.5,827.0,9.407,,Biography,12623632.473456865
tt0978764,Sucker Punch,Sucker Punch,2011.0,110.0,"Action,Adventure,Fantasy",6.1,218371.0,Sucker Punch,WB,36400000.0,53400000.0,2011.0,89800000.0,Zack Snyder,"producer,director,writer",nm0811583,sucker punch,2011,6.0,2716.0,14.416,75000000.0,Action,75000000.0
tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010.0,113.0,"Adventure,Family,Fantasy",6.3,129663.0,The Chronicles of Narnia: The Voyage of the Dawn Treader,Fox,104400000.0,311300000.0,2010.0,415700000.0,Michael Apted,"director,producer,miscellaneous",nm0000776,the chronicles of narnia: the voyage of the dawn treader,2010,6.3,3196.0,17.382,155000000.0,Adventure,155000000.0
tt0983193,The Adventures of Tintin,The Adventures of Tintin,2011.0,107.0,"Action,Adventure,Animation",7.3,202430.0,The Adventures of Tintin,Par.,77600000.0,296400000.0,2011.0,374000000.0,Steven Spielberg,"producer,writer,director",nm0000229,the adventures of tintin,2011,6.8,3251.0,11.981,130000000.0,Action,130000000.0
tt0985694,Machete,Machete,2010.0,105.0,"Action,Crime,Thriller",6.6,182320.0,Machete,Fox,26600000.0,17500000.0,2010.0,44100000.0,"Ethan Maniquis, Robert Rodriguez","editor,editorial_department,visual_effects, producer,writer,director","nm0001675, nm0542450",machete,2010,6.3,1862.0,12.557,12500000.0,Action,12500000.0
tt0989757,Dear John,Dear John,2010.0,108.0,"Drama,Romance,War",6.3,128657.0,Dear John,SGem,80000000.0,35000000.0,2010.0,115000000.0,Lasse Hallström,"director,writer,cinematographer",nm0002120,dear john,2010,6.8,2676.0,12.048,25000000.0,Drama,25000000.0
tt0990407,The Green Hornet,The Green Hornet,2011.0,119.0,"Action,Comedy,Crime",5.8,148622.0,The Green Hornet,Sony,98800000.0,129000000.0,2011.0,227800000.0,Michel Gondry,"director,producer,writer",nm0327273,the green hornet,2011,5.5,1897.0,14.501,110000000.0,Action,110000000.0
tt0993842,Hanna,Hanna,2011.0,111.0,"Action,Drama,Thriller",6.8,179178.0,Hanna,Focus,40300000.0,23500000.0,2011.0,63800000.0,Joe Wright,"director,producer,actor",nm0942504,hanna,2011,6.6,1944.0,9.709,30000000.0,Action,30000000.0
tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,2013.0,180.0,"Biography,Crime,Drama",8.2,1035358.0,The Wolf of Wall Street,Par.,116900000.0,275100000.0,2013.0,392000000.0,Martin Scorsese,"producer,director,actor",nm0000217,the wolf of wall street,2013,7.9,12411.0,29.518,100000000.0,Biography,100000000.0
tt1001526,Megamind,Megamind,2010.0,95.0,"Action,Animation,Comedy",7.3,207488.0,Megamind,P/DW,148400000.0,173500000.0,2010.0,321900000.0,Tom McGrath,"writer,actor,animation_department",nm0569891,megamind,2010,6.8,3635.0,22.855,130000000.0,Action,130000000.0
tt1002563,The Young Messiah,The Young Messiah,2016.0,111.0,"Drama,Fantasy",5.6,2882.0,The Young Messiah,Focus,6500000.0,0.0,2016.0,6500000.0,Cyrus Nowrasteh,"writer,producer,miscellaneous",nm0637493,the young messiah,2016,6.1,50.0,5.531,16800000.0,Drama,16800000.0
tt1007029,The Iron Lady,The Iron Lady,2011.0,105.0,"Biography,Drama",6.4,96066.0,The Iron Lady,Wein.,30000000.0,84900000.0,2011.0,114900000.0,Phyllida Lloyd,"director,miscellaneous,assistant_director",nm1630273,the iron lady,2011,6.4,899.0,8.987,,Biography,61459973.35594041
tt1014763,Child 44,Child 44,2015.0,137.0,"Crime,Drama,History",6.5,59477.0,Child 44,LG/S,1200000.0,11700000.0,2015.0,12900000.0,Daniel Espinosa,"director,producer,writer",nm1174251,child 44,2015,6.2,903.0,26.386,50000000.0,Crime,50000000.0
tt1017451,The Runaways,The Runaways,2010.0,106.0,"Biography,Drama,Music",6.6,43792.0,The Runaways,App.,3600000.0,1100000.0,2010.0,4700000.0,Floria Sigismondi,"director,writer,actress",nm0797455,the runaways,2010,6.4,448.0,8.19,9500000.0,Biography,9500000.0
tt1020072,Selma,Selma,2014.0,128.0,"Biography,Drama,History",7.5,77633.0,Selma,Par.,52100000.0,14700000.0,2014.0,66800000.0,Ava DuVernay,"miscellaneous,writer,producer",nm1148550,selma,2014,7.5,1354.0,9.541,,Biography,35731298.696055874
tt1020558,Centurion,Centurion,2010.0,97.0,"Action,Adventure,Drama",6.4,74085.0,Centurion,Magn.,124000.0,6700000.0,2010.0,6824000.0,Neil Marshall,"director,producer,editor",nm0551076,centurion,2010,6.1,673.0,13.548,15000000.0,Action,15000000.0
tt1020938,Babies,Bébé(s),2010.0,79.0,Documentary,7.1,6672.0,Babies,Focus,7300000.0,2200000.0,2010.0,9500000.0,Thomas Balmès,"director,producer,cinematographer",nm0050988,babies,2010,7.0,77.0,5.45,,Documentary,2968750.0
tt1024648,Argo,Argo,2012.0,120.0,"Biography,Drama,Thriller",7.7,534683.0,Argo,WB,136000000.0,96300000.0,2012.0,232300000.0,Ben Affleck,"producer,actor,writer",nm0000255,argo,2012,7.2,5127.0,15.793,44500000.0,Biography,44500000.0
tt1027718,Wall Street: Money Never Sleeps,Wall Street: Money Never Sleeps,2010.0,133.0,Drama,6.2,93486.0,Wall Street: Money Never Sleeps,Fox,52500000.0,82300000.0,2010.0,134800000.0,Oliver Stone,"director,producer,writer",nm0000231,wall street: money never sleeps,2010,6.0,797.0,10.177,,Drama,53272485.621199474
tt1028576,Secretariat,Secretariat,2010.0,123.0,"Biography,Drama,Family",7.2,24536.0,Secretariat,BV,59700000.0,537000.0,2010.0,60237000.0,Randall Wallace,"writer,producer,director",nm0908824,secretariat,2010,7.0,200.0,9.059,35000000.0,Biography,35000000.0
tt1029231,Krrish 3,Krrish 3,2013.0,152.0,"Action,Adventure,Sci-Fi",5.3,18891.0,Krrish 3,Eros,2200000.0,0.0,2013.0,2200000.0,Rakesh Roshan,"actor,producer,director",nm0004363,krrish 3,2013,5.1,68.0,5.281,,Action,954446.8546637744
tt1032751,The Warrior's Way,The Warrior's Way,2010.0,100.0,"Action,Fantasy,Western",6.3,24271.0,The Warrior's Way,Rela.,5700000.0,5400000.0,2010.0,11100000.0,Sngmoo Lee,"director,writer",nm2788363,the warrior's way,2010,6.1,203.0,8.259,42000000.0,Action,42000000.0
tt1033575,The Descendants,The Descendants,2011.0,115.0,"Comedy,Drama",7.3,223464.0,The Descendants,FoxS,82600000.0,94700000.0,2011.0,177300000.0,Alexander Payne,"producer,director,writer",nm0668247,the descendants,2011,6.8,1522.0,10.444,20000000.0,Comedy,20000000.0
tt1034314,Iron Sky,Iron Sky,2012.0,93.0,"Action,Comedy,Sci-Fi",5.9,87609.0,Iron Sky,EOne,122000.0,8000000.0,2012.0,8122000.0,Timo Vuorensola,"director,actor,writer",nm1993322,iron sky,2012,5.7,840.0,9.419,,Action,3523644.2516268976
tt1034389,The Eagle,The Eagle,2011.0,114.0,"Action,Adventure,Drama",6.2,61475.0,The Eagle,Focus,19500000.0,7600000.0,2011.0,27100000.0,Kevin Macdonald,"director,producer,writer",nm0531817,the eagle,2011,6.1,694.0,8.443,25000000.0,Action,25000000.0
tt1034415,Suspiria,Suspiria,2018.0,152.0,"Fantasy,Horror,Mystery",6.8,37360.0,Suspiria,Amazon,2500000.0,5400000.0,2018.0,7900000.0,Luca Guadagnino,"director,producer,writer",nm0345174,suspiria,2018,7.0,752.0,16.925,20000000.0,Fantasy,20000000.0
tt1037705,The Book of Eli,The Book of Eli,2010.0,118.0,"Action,Adventure,Drama",6.9,271307.0,The Book of Eli,WB,94800000.0,62300000.0,2010.0,157100000.0,"Albert Hughes, Allen Hughes","producer,director,writer","nm0400436, nm0400441",the book of eli,2010,6.7,3495.0,18.985,80000000.0,Action,80000000.0
tt1038919,The Bounty Hunter,The Bounty Hunter,2010.0,110.0,"Action,Comedy,Romance",5.6,112444.0,The Bounty Hunter,Sony,67099999.0,69300000.0,2010.0,136399999.0,Andy Tennant,"producer,director,writer",nm0855035,the bounty hunter,2010,5.7,1627.0,9.861,45000000.0,Action,45000000.0
tt1041804,The Nutcracker in 3D,The Nutcracker in 3D,2010.0,110.0,"Action,Family,Fantasy",4.3,3119.0,The Nutcracker in 3D,Free,195000.0,16000000.0,2010.0,16195000.0,Andrey Konchalovskiy,"writer,director,producer",nm0464846,the nutcracker in 3d,2010,5.5,97.0,7.566,90000000.0,Action,90000000.0
tt1043726,The Legend of Hercules,The Legend of Hercules,2014.0,99.0,"Action,Adventure,Fantasy",4.2,50352.0,The Legend of Hercules,LG/S,18800000.0,42400000.0,2014.0,61200000.0,Renny Harlin,"producer,director,writer",nm0001317,the legend of hercules,2014,4.5,805.0,13.754,70000000.0,Action,70000000.0
tt1045658,Silver Linings Playbook,Silver Linings Playbook,2012.0,122.0,"Comedy,Drama,Romance",7.7,621018.0,Silver Linings Playbook,Wein.,132100000.0,104300000.0,2012.0,236400000.0,David O. Russell,"producer,director,writer",nm0751102,silver linings playbook,2012,7.1,7636.0,15.351,21000000.0,Comedy,21000000.0
tt1047540,Parental Guidance,Parental Guidance,2012.0,105.0,"Comedy,Family",6.1,23711.0,Parental Guidance,Fox,77300000.0,42500000.0,2012.0,119800000.0,Andy Fickman,"producer,director,actor",nm0275698,parental guidance,2012,5.8,276.0,10.124,25000000.0,Comedy,25000000.0
tt1049402,Howl,Howl,2010.0,84.0,"Biography,Drama,Romance",6.8,12096.0,Howl,Osci.,617000.0,566000.0,2010.0,1183000.0,"Jeffrey Friedman, Rob Epstein","producer,director,editor, producer,director,writer","nm0258531, nm0295243",howl,2010,6.8,100.0,7.12,,Biography,632786.3227160793
tt1051904,Goosebumps,Goosebumps,2015.0,103.0,"Adventure,Comedy,Family",6.3,72858.0,Goosebumps,Sony,80100000.0,70100000.0,2015.0,150200000.0,Rob Letterman,"director,writer,producer",nm1224299,goosebumps,2015,6.2,2147.0,18.957,58000000.0,Adventure,58000000.0
tt1053424,Repo Men,Repo Men,2010.0,111.0,"Action,Crime,Sci-Fi",6.3,96144.0,Repo Men,Uni.,13800000.0,4600000.0,2010.0,18400000.0,Miguel Sapochnik,"director,producer,art_department",nm0764601,repo men,2010,6.2,976.0,12.437,32000000.0,Action,32000000.0
tt1053810,The Big Year,The Big Year,2011.0,100.0,Comedy,6.2,39522.0,The Big Year,Fox,7200000.0,244000.0,2011.0,7444000.0,David Frankel,"producer,director,writer",nm0291205,the big year,2011,5.8,393.0,7.077,41000000.0,Comedy,41000000.0
tt1055292,Life as We Know It,Life as We Know It,2010.0,114.0,"Comedy,Drama,Romance",6.6,113077.0,Life as We Know It,WB,53400000.0,52300000.0,2010.0,105700000.0,Greg Berlanti,"producer,writer,director",nm0075528,life as we know it,2010,6.8,1748.0,11.806,38000000.0,Comedy,38000000.0
tt1065073,Boyhood,Boyhood,2014.0,165.0,Drama,7.9,315584.0,Boyhood,IFC,25400000.0,19100000.0,2014.0,44500000.0,Richard Linklater,"producer,director,writer",nm0000500,boyhood,2014,7.5,3097.0,11.141,4000000.0,Drama,4000000.0
tt1067583,Water for Elephants,Water for Elephants,2011.0,120.0,"Drama,Romance",6.9,105812.0,Water for Elephants,Fox,58700000.0,58400000.0,2011.0,117100000.0,Francis Lawrence,"director,producer,writer",nm1349376,water for elephants,2011,6.9,1627.0,6.209,38000000.0,Drama,38000000.0
tt1067774,Monte Carlo,Monte Carlo,2011.0,109.0,"Adventure,Comedy,Family",5.8,38731.0,Monte Carlo,Fox,23200000.0,16500000.0,2011.0,39700000.0,Thomas Bezucha,"writer,director",nm0080120,monte carlo,2011,6.2,1193.0,11.017,20000000.0,Adventure,20000000.0
tt1072748,Winchester,Winchester,2018.0,99.0,"Biography,Drama,Fantasy",5.4,24351.0,Winchester,LGF,25100000.0,0.0,2018.0,25100000.0,"Michael Spierig, Peter Spierig","director,writer,visual_effects","nm1294961, nm1294962",winchester,2018,5.7,884.0,12.44,3500000.0,Biography,3500000.0
tt1074638,Skyfall,Skyfall,2012.0,143.0,"Action,Adventure,Thriller",7.8,592221.0,Skyfall,Sony,304400000.0,804200000.0,2012.0,1108600000.0,Sam Mendes,"producer,director,miscellaneous",nm0005222,skyfall,2012,7.1,10441.0,19.27,200000000.0,Action,200000000.0
tt1075747,Jonah Hex,Jonah Hex,2010.0,81.0,"Action,Drama,Fantasy",4.7,51860.0,Jonah Hex,WB,10500000.0,356000.0,2010.0,10856000.0,Jimmy Hayward,"actor,animation_department,director",nm0371755,jonah hex,2010,4.6,708.0,13.467,47000000.0,Action,47000000.0
tt1077368,Dark Shadows,Dark Shadows,2012.0,113.0,"Comedy,Fantasy,Horror",6.2,229818.0,Dark Shadows,WB,79700000.0,165800000.0,2012.0,245500000.0,Tim Burton,"producer,miscellaneous,director",nm0000318,dark shadows,2012,5.9,4197.0,15.75,150000000.0,Comedy,150000000.0
tt1086772,Blended,Blended,2014.0,117.0,"Comedy,Romance",6.5,106491.0,Blended,WB,46300000.0,81700000.0,2014.0,128000000.0,Frank Coraci,"director,actor,producer",nm0178997,blended,2014,6.7,1709.0,10.613,45000000.0,Comedy,45000000.0
tt1091191,Lone Survivor,Lone Survivor,2013.0,121.0,"Action,Biography,Drama",7.5,246641.0,Lone Survivor,Uni.,125100000.0,29700000.0,2013.0,154800000.0,Peter Berg,"producer,actor,writer",nm0000916,lone survivor,2013,7.4,2289.0,15.404,40000000.0,Action,40000000.0
tt1092026,Paul,Paul,2011.0,104.0,"Adventure,Comedy,Sci-Fi",7.0,220567.0,Paul,Uni.,37400000.0,60600000.0,2011.0,98000000.0,Greg Mottola,"director,producer,writer",nm0609549,paul,2011,6.5,3017.0,15.234,40000000.0,Adventure,40000000.0
tt1093357,The Darkest Hour,The Darkest Hour,2011.0,89.0,"Action,Adventure,Horror",4.9,55071.0,The Darkest Hour,Sum.,21400000.0,43200000.0,2011.0,64600000.0,Chris Gorak,"production_designer,art_director,writer",nm0329755,the darkest hour,2011,4.9,735.0,10.73,34800000.0,Action,34800000.0
